policy_id,regime,seed,days,total_demand,completed_loads,unmet_demand,demand_fulfillment_rate,total_tco,total_tco_report_value,pm_cost,cm_cost,downtime_cost,degradation_cost,unmet_demand_cost,pm_count,pm_component_count,pm_tire,pm_engine,pm_brake,cm_count,cm_tire,cm_engine,cm_brake,failure_count,total_downtime_hours,avg_truck_hi,avg_tire_hi,avg_engine_hi,avg_brake_hi,avg_frailty,max_frailty,availability_rate,route_a_loads,route_b_loads,route_c_loads
H3,high_demand_high_stress,123,365,87965,82125,5840,0.93361,50278.995093,50278995.093,12588.5,1129.7,23913.5,967.295093,11680.0,2786,4431,1688,1570,1173,98,73,20,5,98,18395,0.60274,0.664208,0.653858,0.65701,1.016358,1.972553,0.929164,32120,27375,22630
H3,high_demand_high_stress,124,365,87965,82125,5840,0.93361,47976.309986,47976309.986,12520.0,161.2,22668.1,947.009986,11680.0,2925,4505,1754,1423,1328,14,8,2,4,14,17437,0.633813,0.676037,0.683298,0.69624,1.024928,1.968562,0.93379,32120,27375,22630
H3,high_demand_high_stress,125,365,87965,82125,5840,0.93361,45463.076148,45463076.148,11721.5,0.0,21192.6,868.976148,11680.0,3805,4131,1565,1451,1115,0,0,0,0,0,16302,0.695122,0.735292,0.715284,0.752802,0.982807,2.253227,0.942927,32120,27375,22630
H3,high_demand_high_stress,126,365,87965,82125,5840,0.93361,45276.461367,45276461.367,11503.5,0.0,21208.2,884.761367,11680.0,3967,4306,1886,1121,1299,0,0,0,0,0,16314,0.689415,0.723286,0.726565,0.736417,1.013119,2.019505,0.943612,32120,27375,22630
H3,high_demand_high_stress,127,365,87965,82125,5840,0.93361,50110.605674,50110605.674,12605.5,1051.7,23809.5,963.905674,11680.0,2650,4413,1648,1598,1167,82,31,34,17,82,18315,0.592369,0.653632,0.645521,0.6589,0.965828,1.823632,0.928822,32120,27375,22630
H3,high_demand_high_stress,128,365,87965,82125,5840,0.93361,45999.242053,45999242.053,11870.5,0.0,21557.9,890.842053,11680.0,3838,4277,1748,1368,1161,0,0,0,0,0,16583,0.686385,0.730142,0.711168,0.755854,0.933944,1.70634,0.941795,32120,27375,22630
H3,high_demand_high_stress,129,365,87965,82125,5840,0.93361,48968.582846,48968582.846,12477.5,616.2,23231.0,963.882846,11680.0,2917,4536,1853,1376,1307,54,36,8,10,54,17870,0.589128,0.634022,0.652796,0.636064,1.008516,1.748557,0.93195,32120,27375,22630
H3,high_demand_high_stress,130,365,87965,82125,5840,0.93361,46688.767717,46688767.717,12090.0,0.0,22002.5,916.267717,11680.0,3939,4432,1916,1312,1204,0,0,0,0,0,16925,0.668691,0.708666,0.722013,0.730246,0.950599,1.49851,0.940694,32120,27375,22630
H4,high_demand_high_stress,101,365,87965,82125,5840,0.93361,45522.029252,45522029.252,11673.0,0.0,21287.5,881.529252,11680.0,3894,4242,1737,1291,1214,0,0,0,0,0,16375,0.697475,0.73235,0.7251,0.737958,0.94495,1.789128,0.943,32120,27375,22630
H4,high_demand_high_stress,102,365,87965,82125,5840,0.93361,46741.419815,46741419.815,12148.0,10.4,21992.1,910.919815,11680.0,3804,4356,1702,1406,1248,1,1,0,0,1,16917,0.658143,0.706334,0.718495,0.736741,0.943556,1.737806,0.940119,32120,27375,22630
H4,high_demand_high_stress,103,365,87965,82125,5840,0.93361,52768.368346,52768368.346,12608.5,2189.2,25295.4,995.268346,11680.0,2227,4384,1575,1624,1185,203,173,10,20,203,19458,0.570129,0.621128,0.62369,0.648584,0.997821,1.916314,0.922237,32120,27375,22630
H4,high_demand_high_stress,104,365,87965,82125,5840,0.93361,46814.322897,46814322.897,12166.0,0.0,22050.6,917.722897,11680.0,3799,4415,1811,1356,1248,0,0,0,0,0,16962,0.663229,0.698086,0.740953,0.711798,0.957645,1.907839,0.939886,32120,27375,22630
H4,high_demand_high_stress,105,365,87965,82125,5840,0.93361,49182.638799,49182638.799,12629.0,642.2,23271.3,960.138799,11680.0,2657,4475,1719,1534,1222,61,58,1,2,61,17901,0.620115,0.653548,0.665195,0.670196,1.00073,1.848704,0.930662,32120,27375,22630
H4,high_demand_high_stress,106,365,87965,82125,5840,0.93361,47357.126637,47357126.637,12455.5,0.0,22302.8,918.826637,11680.0,3601,4348,1569,1580,1199,0,0,0,0,0,17156,0.673609,0.709972,0.719838,0.731129,0.994688,1.747836,0.938096,32120,27375,22630
H4,high_demand_high_stress,107,365,87965,82125,5840,0.93361,47910.949585,47910949.585,12570.0,114.4,22594.0,952.549585,11680.0,3224,4581,1989,1408,1184,11,11,0,0,11,17380,0.641984,0.678395,0.695381,0.699857,0.972834,1.946739,0.935402,32120,27375,22630
H4,high_demand_high_stress,108,365,87965,82125,5840,0.93361,55219.340454,55219340.454,12551.0,3265.6,26689.0,1033.740454,11680.0,2214,4440,1619,1507,1314,305,257,8,40,305,20530,0.571451,0.605078,0.625337,0.643622,1.054453,2.116225,0.917744,32120,27375,22630
H4,high_demand_high_stress,109,365,87965,82125,5840,0.93361,45308.728472,45308728.472,11608.5,0.0,21143.2,877.028472,11680.0,3881,4231,1796,1286,1149,0,0,0,0,0,16264,0.678542,0.699627,0.728241,0.759426,0.947255,1.608784,0.943447,32120,27375,22630
H4,high_demand_high_stress,110,365,87965,82125,5840,0.93361,57804.592306,57804592.306,12604.0,4358.9,28106.0,1055.692306,11680.0,2102,4346,1478,1652,1216,399,328,30,41,399,21620,0.53409,0.631801,0.596195,0.589086,1.097465,2.06887,0.912685,32120,27375,22630
H4,high_demand_high_stress,111,365,87965,82125,5840,0.93361,44471.555775,44471555.775,11345.0,0.0,20601.1,845.455775,11680.0,3783,4025,1530,1365,1130,0,0,0,0,0,15847,0.691338,0.73032,0.720407,0.743806,0.935369,1.614375,0.944909,32120,27375,22630
H4,high_demand_high_stress,112,365,87965,82125,5840,0.93361,46584.241687,46584241.687,12091.0,0.0,21908.9,904.341687,11680.0,3818,4301,1544,1407,1350,0,0,0,0,0,16853,0.678163,0.720457,0.731331,0.727066,0.992893,1.771454,0.94047,32120,27375,22630
H4,high_demand_high_stress,113,365,87965,82125,5840,0.93361,46734.930503,46734930.503,12142.5,0.0,21998.6,913.830503,11680.0,3830,4379,1717,1369,1293,0,0,0,0,0,16922,0.658884,0.685574,0.738555,0.726248,0.979757,1.548512,0.94021,32120,27375,22630
H4,high_demand_high_stress,114,365,87965,82125,5840,0.93361,46573.718459,46573718.459,12065.0,0.0,21918.0,910.718459,11680.0,3849,4372,1726,1332,1314,0,0,0,0,0,16860,0.679524,0.723614,0.716353,0.738621,0.996107,1.692016,0.94058,32120,27375,22630
H4,high_demand_high_stress,115,365,87965,82125,5840,0.93361,46437.779268,46437779.268,12010.0,0.0,21842.6,905.179268,11680.0,3831,4326,1627,1339,1360,0,0,0,0,0,16802,0.667009,0.712605,0.730678,0.698974,0.961958,1.746125,0.940767,32120,27375,22630
H4,high_demand_high_stress,116,365,87965,82125,5840,0.93361,48202.08076,48202080.76,12586.5,239.2,22746.1,950.28076,11680.0,3028,4504,1754,1469,1281,23,23,0,0,23,17497,0.651758,0.674391,0.689168,0.695066,0.985376,1.61001,0.934027,32120,27375,22630
H4,high_demand_high_stress,117,365,87965,82125,5840,0.93361,47255.691058,47255691.058,12346.5,10.4,22291.1,927.691058,11680.0,3747,4443,1752,1410,1281,1,1,0,0,1,17147,0.674355,0.720815,0.708321,0.729489,0.999195,1.913852,0.938808,32120,27375,22630
H4,high_demand_high_stress,118,365,87965,82125,5840,0.93361,49586.332289,49586332.289,12563.0,843.7,23530.0,969.632289,11680.0,2661,4528,1852,1446,1230,80,74,1,5,80,18100,0.618841,0.666701,0.652191,0.691341,1.056694,1.94456,0.929858,32120,27375,22630
H4,high_demand_high_stress,119,365,87965,82125,5840,0.93361,48352.447824,48352447.824,12585.0,305.5,22843.6,938.347824,11680.0,2659,4365,1470,1605,1290,28,23,2,3,28,17572,0.613186,0.677567,0.646858,0.663695,0.965527,1.736446,0.932023,32120,27375,22630
H4,high_demand_high_stress,120,365,87965,82125,5840,0.93361,47032.605943,47032605.943,12276.0,10.4,22150.7,915.505943,11680.0,3734,4362,1659,1467,1236,1,1,0,0,1,17039,0.669434,0.737473,0.726198,0.701113,1.002072,1.780767,0.939242,32120,27375,22630
H4,high_demand_high_stress,121,365,87965,82125,5840,0.93361,48980.319622,48980319.622,12554.5,587.6,23199.8,958.419622,11680.0,2634,4486,1743,1474,1269,56,52,0,4,56,17846,0.610229,0.637636,0.665901,0.673794,1.012018,2.225128,0.930785,32120,27375,22630
H4,high_demand_high_stress,122,365,87965,82125,5840,0.93361,46548.444193,46548444.193,12105.5,10.4,21849.1,903.444193,11680.0,3818,4314,1691,1444,1179,1,1,0,0,1,16807,0.673462,0.711379,0.725405,0.735365,1.002817,1.907786,0.940685,32120,27375,22630
H4,high_demand_high_stress,123,365,87965,82125,5840,0.93361,50292.0737,50292073.7,12626.0,1121.9,23896.6,967.5737,11680.0,2441,4418,1647,1603,1168,106,97,2,7,106,18382,0.59599,0.635343,0.646262,0.652285,1.016358,1.972553,0.927685,32120,27375,22630
H4,high_demand_high_stress,124,365,87965,82125,5840,0.93361,47703.412716,47703412.716,12599.5,10.4,22466.6,946.912716,11680.0,3273,4535,1769,1431,1335,1,1,0,0,1,17282,0.668807,0.711077,0.734919,0.71103,1.024928,1.968562,0.936027,32120,27375,22630
H4,high_demand_high_stress,125,365,87965,82125,5840,0.93361,45443.815919,45443815.919,11723.0,10.4,21161.4,869.015919,11680.0,3778,4130,1566,1454,1110,1,1,0,0,1,16278,0.692318,0.734846,0.748265,0.716214,0.982807,2.253227,0.942918,32120,27375,22630
H4,high_demand_high_stress,126,365,87965,82125,5840,0.93361,45213.584062,45213584.062,11499.0,0.0,21149.7,884.884062,11680.0,3945,4305,1887,1120,1298,0,0,0,0,0,16269,0.665891,0.715241,0.725376,0.718193,1.013119,2.019505,0.943717,32120,27375,22630
H4,high_demand_high_stress,127,365,87965,82125,5840,0.93361,50698.343108,50698343.108,12602.0,1309.1,24141.0,966.243108,11680.0,2183,4357,1528,1649,1180,120,100,9,11,120,18570,0.57499,0.604672,0.62887,0.66674,0.965828,1.823632,0.925712,32120,27375,22630
H4,high_demand_high_stress,128,365,87965,82125,5840,0.93361,45924.328952,45924328.952,11864.0,0.0,21490.3,890.028952,11680.0,3840,4272,1742,1370,1160,0,0,0,0,0,16531,0.678275,0.704428,0.741712,0.738764,0.933944,1.70634,0.942041,32120,27375,22630
H4,high_demand_high_stress,129,365,87965,82125,5840,0.93361,48828.248294,48828248.294,12558.0,513.5,23112.7,964.048294,11680.0,2741,4555,1838,1393,1324,49,46,0,3,49,17779,0.634711,0.670665,0.681205,0.688952,1.008516,1.748557,0.931548,32120,27375,22630
H4,high_demand_high_stress,130,365,87965,82125,5840,0.93361,46630.846824,46630846.824,12087.0,0.0,21947.9,915.946824,11680.0,3903,4431,1917,1312,1202,0,0,0,0,0,16883,0.671591,0.703855,0.734267,0.722976,0.950599,1.49851,0.940721,32120,27375,22630
